,col_name,feature_importance_vals
1920,SIZE OHCLASS: zv,0.0
1921,SIZE OHCLASS: ~14,0.0
1922,SIZE OHCLASS: ~M,0.0
1546,SIZE OHCLASS: 49cm,0.0
1908,SIZE OHCLASS: wheels 26,0.0
1906,SIZE OHCLASS: test,0.0
1890,SIZE OHCLASS: nkjos,0.0
1897,SIZE OHCLASS: perfect,0.0
1608,"SIZE OHCLASS: 54,5",0.0
1892,SIZE OHCLASS: normal,0.0
1893,SIZE OHCLASS: one,0.0
1609,SIZE OHCLASS: 54-57,0.0
1752,SIZE OHCLASS: 80,0.0
1896,SIZE OHCLASS: peque̱a,0.0
1898,SIZE OHCLASS: proxxxl,0.0
1548,SIZE OHCLASS: 5%/56,0.0
1550,"SIZE OHCLASS: 5'8""",0.0
1900,SIZE OHCLASS: s/15.5,0.0
1901,SIZE OHCLASS: sabvadvb,0.0
1902,SIZE OHCLASS: scv.jslv,0.0
1903,SIZE OHCLASS: sff,0.0
1549,SIZE OHCLASS: 5',0.0
1762,SIZE OHCLASS: Custom ,0.0
1845,SIZE OHCLASS: XXS,0.0
1566,SIZE OHCLASS: 510,0.0
1796,SIZE OHCLASS: M/54,0.0
1789,SIZE OHCLASS: M - seat tube 51cm,0.0
1790,SIZE OHCLASS: M - seat tube 53cm,0.0
1791,SIZE OHCLASS: M / 553,0.0
1792,SIZE OHCLASS: M / L,0.0
1793,SIZE OHCLASS: M // 54,0.0
1794,"SIZE OHCLASS: M(18.0"")",0.0
1797,SIZE OHCLASS: M/56,0.0
1787,SIZE OHCLASS: M - seat tube 48cm,0.0
1586,SIZE OHCLASS: 527,0.0
1583,SIZE OHCLASS: 520,0.0
1800,SIZE OHCLASS: MCP,0.0
1801,SIZE OHCLASS: MD-Long,0.0
1802,SIZE OHCLASS: MED,0.0
1580,SIZE OHCLASS: 52.5,0.0
1788,SIZE OHCLASS: M - seat tube 50cm,0.0
1786,SIZE OHCLASS: M - seat tube 44.4cm,0.0
1578,SIZE OHCLASS: 52-55.5,0.0
1600,SIZE OHCLASS: 535-PB,0.0
1598,SIZE OHCLASS: 530 ETT,0.0
1596,SIZE OHCLASS: 53/54,0.0
1594,SIZE OHCLASS: 53.2,0.0
1772,"SIZE OHCLASS: L(18.5"")",0.0
1775,SIZE OHCLASS: L/56,0.0
1776,SIZE OHCLASS: LARGE,0.0
1778,SIZE OHCLASS: LINDSAY,0.0
1588,SIZE OHCLASS: 52X54,0.0
1779,SIZE OHCLASS: LOOSE,0.0
1591,SIZE OHCLASS: 52t,0.0
1765,SIZE OHCLASS: FUCKIN LARGE,0.0
1782,SIZE OHCLASS: M ,0.0
1783,SIZE OHCLASS: M (54),0.0
1784,SIZE OHCLASS: M (I think),0.0
1804,SIZE OHCLASS: ML,0.0
1806,SIZE OHCLASS: Med 27.5+,0.0
1843,SIZE OHCLASS: XX,0.0
1834,SIZE OHCLASS: Troy,0.0
1828,SIZE OHCLASS: SMALL,0.0
1829,SIZE OHCLASS: Short,0.0
1830,SIZE OHCLASS: Side swiper,0.0
1831,SIZE OHCLASS: Small,0.0
1832,SIZE OHCLASS: Special,0.0
1833,SIZE OHCLASS: Tiny,0.0
1835,SIZE OHCLASS: UNKLAR,0.0
1826,SIZE OHCLASS: S/M,0.0
1836,SIZE OHCLASS: Unknown,0.0
1838,SIZE OHCLASS: X SMALL,0.0
1839,SIZE OHCLASS: X-Large,0.0
1569,SIZE OHCLASS: 515,0.0
1841,SIZE OHCLASS: XS,0.0
1568,SIZE OHCLASS: 513,0.0
1827,SIZE OHCLASS: SM,0.0
1570,SIZE OHCLASS: 515 ETT,0.0
1577,SIZE OHCLASS: 52-55,0.0
1763,SIZE OHCLASS: Custom Womens,0.0
1810,SIZE OHCLASS: My Size,0.0
1574,SIZE OHCLASS: 51ish,0.0
1812,SIZE OHCLASS: NSBIKES,0.0
1813,SIZE OHCLASS: Niner Air 9 Carbon L,0.0
1814,SIZE OHCLASS: One Size Fits All,0.0
1764,SIZE OHCLASS: EPIC,0.0
1817,SIZE OHCLASS: PERFECT FIT,0.0
1824,SIZE OHCLASS: S mullet,0.0
1572,SIZE OHCLASS: 51cm / S,0.0
1819,SIZE OHCLASS: R:24-F:20,0.0
1820,SIZE OHCLASS: Red,0.0
1571,SIZE OHCLASS: 51cm,0.0
1822,SIZE OHCLASS: S (50),0.0
1823,SIZE OHCLASS: S / 48cm,0.0
1545,SIZE OHCLASS: 490,0.0
1543,SIZE OHCLASS: 49.5,0.0
1618,SIZE OHCLASS: 54cm.,0.0
1928,StaticDropout OHCLASS: DR0001,0.0
1412,"SIZE OHCLASS: 15-1/2""",0.0
1411,"SIZE OHCLASS: 15,5""",0.0
1410,"SIZE OHCLASS: 15,5",0.0
1409,"SIZE OHCLASS: 15""",0.0
1405,SIZE OHCLASS: 14 ,0.0
1403,"SIZE OHCLASS: 13,5/26",0.0
2047,dropoutInsert OHCLASS: DR4014_DR4016,0.0
1399,SIZE OHCLASS: 12/26,0.0
2049,dropoutInsert OHCLASS: DR4030_DR4029,0.0
2050,dropoutInsert OHCLASS: DR4031_DR4029,0.0
1398,SIZE OHCLASS: 12/24,0.0
1397,"SIZE OHCLASS: 12.5""",0.0
1734,SIZE OHCLASS: 64 c-c 57,0.0
1393,SIZE OHCLASS: 12,0.0
1391,"SIZE OHCLASS: 11.5""",0.0
2038,GEARBOXtype OHCLASS: SHIMANO_STEPS_6000_WITH_MOTOR_CABINET,0.0
1735,SIZE OHCLASS: 64-57,0.0
1419,SIZE OHCLASS: 16.1,0.0
1439,"SIZE OHCLASS: 19""",0.0
2016,SPROCKETS type OHCLASS: XX1 Like,0.0
1444,SIZE OHCLASS: 19in - seat tube 48.3cm,0.0
1443,"SIZE OHCLASS: 19.5""",0.0
1442,SIZE OHCLASS: 19.5,0.0
1647,SIZE OHCLASS: 560tt,0.0
1440,SIZE OHCLASS: 19'',0.0
1736,SIZE OHCLASS: 64cm,0.0
2033,GEARBOXtype OHCLASS: BafangM800,0.0
1435,"SIZE OHCLASS: 18.5""",0.0
1434,SIZE OHCLASS: 18.5,0.0
1432,SIZE OHCLASS: 18 ,0.0
1427,"SIZE OHCLASS: 17,5",0.0
1426,"SIZE OHCLASS: 17""",0.0
1423,SIZE OHCLASS: 16in - seat tube 40.6cm,0.0
1390,"SIZE OHCLASS: 11,5""",0.0
1616,SIZE OHCLASS: 545x555,0.0
1388,SIZE OHCLASS: 11,0.0
1349,Pump size OHCLASS: IMPEROXXLARGE,0.0
1728,SIZE OHCLASS: 63-57,0.0
1368,SIZE OHCLASS:  ,0.0
208,CHEVRONHEADTUBE2ON,0.0
1360,PumpLocate OHCLASS: 1,0.0
1352,PhBlock styleTOPTUBE OHCLASS: 1,0.0
1351,PhBlock styleTOPTUBE OHCLASS: 0,0.0
1727,SIZE OHCLASS: 63 cm (CC),0.0
1768,SIZE OHCLASS: Kruiser,0.0
130,CSSIDE1SnSlen2,0.0
129,CSSIDE1SnSlen1,0.0
1726,SIZE OHCLASS: 63 cm,0.0
1339,"Stem type OHCLASS: Brut 100/+6/25,4",0.0
1333,FRONTbrake type OHCLASS: Shimano V-Brake - VR,0.0
1725,SIZE OHCLASS: 63,0.0
1729,SIZE OHCLASS: 63-58,0.0
1730,SIZE OHCLASS: 63.5,0.0
1386,SIZE OHCLASS: 10.5,0.0
1380,SIZE OHCLASS: 00,0.0
1732,SIZE OHCLASS: 635,0.0
2065,dropoutInsert OHCLASS: PA427_PA410,0.0
1731,SIZE OHCLASS: 63.5cm,0.0
2068,dropoutInsert OHCLASS: Paragon DR4035,0.0
1384,SIZE OHCLASS: 1.26,0.0
1383,SIZE OHCLASS: 1 size,0.0
2072,dropoutInsert OHCLASS: WELD_ON_DISC_TAB,0.0
1372,SIZE OHCLASS:  MEDIUM,0.0
1379,SIZE OHCLASS: 0.505,0.0
1378,SIZE OHCLASS: .,0.0
1376,SIZE OHCLASS: --,0.0
2076,CARGO style OHCLASS: 0,0.0
2077,CARGO style OHCLASS: 1,0.0
1374,SIZE OHCLASS:  XL,0.0
1447,SIZE OHCLASS: 20 inch,0.0
1452,"SIZE OHCLASS: 20,5""",0.0
1737,SIZE OHCLASS: 65,0.0
1513,SIZE OHCLASS: 400,0.0
1517,SIZE OHCLASS: 420mm,0.0
1750,SIZE OHCLASS: 700c,0.0
1611,SIZE OHCLASS: 54.5cm,0.0
1954,StaticDropout OHCLASS: Festka_Road,0.0
1515,SIZE OHCLASS: 410,0.0
1514,SIZE OHCLASS: 41,0.0
1958,StaticDropout OHCLASS: LOCOR56X12,0.0
1521,SIZE OHCLASS: 435Reach,0.0
1612,SIZE OHCLASS: 54/M,0.0
1511,SIZE OHCLASS: 4',0.0
1510,SIZE OHCLASS: 390mm,0.0
1507,"SIZE OHCLASS: 36""",0.0
1506,SIZE OHCLASS: 36 inches,0.0
1504,SIZE OHCLASS: 33cm,0.0
1518,SIZE OHCLASS: 42cm,0.0
1522,SIZE OHCLASS: 43cm,0.0
1967,StaticDropout OHCLASS: RS72,0.0
1936,StaticDropout OHCLASS: DR0030,0.0
1539,SIZE OHCLASS: 48/494 XS UCI-conf.,0.0
1537,SIZE OHCLASS: 48(50),0.0
1932,StaticDropout OHCLASS: DR0012,0.0
1535,SIZE OHCLASS: 470,0.0
1534,"SIZE OHCLASS: 47,5",0.0
1532,SIZE OHCLASS: 466,0.0
1531,SIZE OHCLASS: 460,0.0
1751,SIZE OHCLASS: 75 71,0.0
1530,"SIZE OHCLASS: 46,5cm",0.0
1528,SIZE OHCLASS: 45s,0.0
1527,SIZE OHCLASS: 450,0.0
1525,SIZE OHCLASS: 440,0.0
1524,"SIZE OHCLASS: 44 - 26""",0.0
1944,StaticDropout OHCLASS: DR2085,0.0
1503,SIZE OHCLASS: 2XS,0.0
1500,"SIZE OHCLASS: 29"" Msize",0.0
1454,SIZE OHCLASS: 20.5,0.0
2002,SPROCKETS type OHCLASS: 8-speed 12-23,0.0
1476,SIZE OHCLASS: 24'',0.0
1473,"SIZE OHCLASS: 23""",0.0
1469,"SIZE OHCLASS: 22"" TT",0.0
1615,SIZE OHCLASS: 545,0.0
1466,"SIZE OHCLASS: 21.5""",0.0
1465,"SIZE OHCLASS: 21.325"" Top tube",0.0
1464,SIZE OHCLASS: 21.25,0.0
1478,SIZE OHCLASS: 24/27,0.0
1463,SIZE OHCLASS: 21'',0.0
1462,"SIZE OHCLASS: 21"" TT",0.0
1739,SIZE OHCLASS: 650Bx40,0.0
1457,SIZE OHCLASS: 20.5''TT,0.0
161,CHEVRONHEADTUBE2SL,0.0
1738,SIZE OHCLASS: 65 cm,0.0
1477,SIZE OHCLASS: 24.5,0.0
1742,SIZE OHCLASS: 66cm,0.0
1747,SIZE OHCLASS: 7-8,0.0
1491,SIZE OHCLASS: 26x3.7,0.0
1499,SIZE OHCLASS: 29,0.0
1746,SIZE OHCLASS: 6ft Rider,0.0
1496,SIZE OHCLASS: 27..,0.0
1613,SIZE OHCLASS: 540,0.0
1495,"SIZE OHCLASS: 27""",0.0
1744,SIZE OHCLASS: 68,0.0
1490,SIZE OHCLASS: 26i,0.0
1480,SIZE OHCLASS: 24inch,0.0
1489,SIZE OHCLASS: 260mm,0.0
1488,SIZE OHCLASS: 26-20,0.0
1743,SIZE OHCLASS: 67,0.0
1483,SIZE OHCLASS: 259,0.0
1482,SIZE OHCLASS: 257mm,0.0
1481,"SIZE OHCLASS: 25""",0.0
1424,SIZE OHCLASS: 16inch,0.0
